YEAR,DOY,WS10M,RH2M,T2M_MAX,T2M_MIN,PRECTOTCORR
1993,177,6.5,72.39,30.04,19.93,0.02
1993,178,5.18,69.74,32.41,20.08,0.02
1993,179,3.97,72.53,31.44,20.71,0.03
1993,180,3.82,79.12,26.17,20.89,0.39
1993,181,5.93,80.91,27.45,19.17,3.95
1993,182,7.24,77.52,29.18,19.74,0.25
1993,183,9.06,77.18,28.38,19.06,1.86
1993,184,7.79,76.76,28.6,18.83,0.34
1993,185,7.81,74.62,28.89,18.19,1.43
1993,186,5.9,74.96,29.61,18.26,1.71
1993,187,5.54,72.3,30.41,18.69,0.05
1993,188,6.09,78.67,27.76,19.07,0.14
1993,189,7.19,75.17,27.1,17.68,2.65
1993,190,6.1,77.95,27.96,18.07,1.97
1993,191,7.9,76.88,28.54,19.33,0.54
1993,192,8.17,78.49,27.75,19.73,0.41
1993,193,9.1,77.96,27.09,19.98,0.07
1993,194,8.55,75.42,28.92,19.55,0.05
1993,195,8.86,74.89,29.18,20.5,0.54
1993,196,8.9,72.56,30.52,19.88,0.23
1993,197,7.69,72.29,30.93,20.2,0.46
1993,198,6.44,75.02,29.04,19.81,0.07
1993,199,4.02,72.14,30.5,19.26,0.02
1993,200,3.14,78.66,26.37,20.59,6.63
1993,201,2.0,81.01,26.87,20.33,0.49
1993,202,3.95,79.13,27.04,20.26,0.18
1993,203,4.62,78.89,27.2,20.07,0.87
1993,204,4.78,81.95,26.56,19.48,11.56
1993,205,6.67,80.09,27.18,18.29,3.83
1993,206,6.88,81.93,26.29,19.0,1.09
1993,207,7.39,85.16,25.14,19.53,33.06
1993,208,7.27,83.51,25.47,18.88,1.21
1993,209,8.58,77.61,27.59,19.58,0.52
1993,210,8.76,79.24,27.37,18.8,5.19
1993,211,8.93,78.34,27.77,19.22,0.63
1993,212,7.73,79.7,28.51,19.19,0.25
1993,213,8.27,76.33,29.22,19.75,0.97
1993,214,7.74,78.34,28.3,19.38,3.44
1993,215,7.11,77.51,28.6,19.85,0.29
1993,216,5.43,76.8,29.87,19.41,2.34
1993,217,4.32,80.82,27.35,18.9,3.13
1993,218,3.17,76.87,28.74,18.73,1.56
1993,219,3.24,78.72,27.63,19.15,0.64
1993,220,4.74,78.92,28.81,20.02,1.54
1993,221,6.25,79.45,27.92,18.47,1.62
1993,222,6.94,77.49,28.42,19.13,1.14
1993,223,7.14,79.68,25.59,18.08,0.5
1993,224,5.84,76.32,28.43,18.21,0.16
1993,225,6.06,77.34,29.15,19.52,0.58
1993,226,6.45,81.51,27.13,19.8,5.1
1993,227,7.25,76.72,29.35,19.32,0.78
1993,228,6.97,78.77,27.29,19.53,0.41
1993,229,5.95,77.58,29.6,19.14,0.59
1993,230,6.18,74.07,29.75,18.92,0.21
1993,231,5.2,74.39,30.71,19.23,0.01
1993,232,6.32,75.17,29.41,18.76,0.01
1993,233,6.24,71.53,31.44,18.5,0.0
1993,234,6.02,76.14,30.16,18.88,2.74
1993,235,5.28,77.61,29.14,19.23,4.14
1993,236,5.73,77.85,27.88,19.11,0.85
1993,237,5.27,77.96,29.54,18.95,5.81
1993,238,5.28,76.6,29.22,19.11,10.34
1993,239,4.01,77.87,29.29,19.33,3.1
1993,240,2.71,82.72,25.79,19.82,11.33
1993,241,2.9,83.68,26.29,19.86,3.2
1993,242,4.63,87.54,23.95,19.21,5.12
1993,243,5.24,86.03,23.79,18.89,2.86
1993,244,5.51,87.05,24.88,18.19,48.46
1993,245,5.22,80.53,27.56,16.87,1.39
1993,246,4.28,82.09,27.42,17.43,0.65
1993,247,4.66,83.43,25.7,18.84,1.08
1993,248,4.79,86.89,25.04,18.07,27.58
1993,249,5.0,87.32,25.16,19.02,33.27
1993,250,5.34,83.6,26.6,18.04,3.42
1993,251,5.0,81.45,27.61,18.01,0.26
1993,252,4.57,79.58,28.63,17.97,0.01
1993,253,3.75,79.48,28.95,17.74,0.0
1993,254,4.0,79.23,29.13,18.73,0.08
1993,255,3.45,80.1,28.25,18.99,0.13
1993,256,3.41,84.02,26.24,19.15,0.41
1993,257,2.87,83.94,26.08,19.7,0.58
1993,258,3.25,83.09,25.52,19.08,5.82
1993,259,3.32,83.59,27.57,18.7,6.43
1993,260,3.73,82.84,26.78,19.46,0.26
1993,261,3.28,80.26,27.91,18.77,0.01
1993,262,3.9,83.16,25.93,18.77,0.45
1993,263,4.41,83.0,26.63,18.45,27.5
1993,264,4.9,86.23,25.67,19.29,17.47
1993,265,4.8,83.25,28.19,18.6,6.23
1993,266,4.67,84.14,28.25,18.45,0.15
1993,267,4.82,84.59,26.45,19.05,0.08
1993,268,4.11,82.58,27.25,17.26,0.2
1993,269,3.15,81.8,27.93,17.74,0.07
1993,270,3.19,82.09,28.06,19.2,0.05
1993,271,2.51,80.97,27.38,18.65,0.08
1993,272,1.59,82.57,27.17,19.2,3.17
1993,273,1.99,86.76,25.5,20.0,12.64
1993,274,1.73,83.74,28.21,18.47,5.05
1993,275,3.25,86.8,27.23,19.98,7.72
1993,276,2.54,90.05,25.3,19.74,9.95
1993,277,3.0,87.35,25.91,19.24,15.78
1993,278,2.73,79.7,27.58,18.1,10.53
1993,279,2.47,81.25,27.72,18.21,3.73
1993,280,2.82,86.4,26.88,19.12,1.19
1993,281,1.83,84.83,27.0,18.77,3.13
1993,282,3.05,88.55,25.55,19.47,16.26
1993,283,4.1,90.13,26.34,19.14,6.28
1993,284,3.38,86.34,26.9,19.75,2.4
1993,285,1.85,88.74,23.96,19.23,10.48
1993,286,2.39,87.62,26.58,19.61,9.7
1993,287,2.51,89.67,26.12,19.8,10.36
1993,288,3.22,91.51,24.06,19.25,5.59
1993,289,2.33,90.3,25.86,19.71,1.17
1993,290,3.46,90.11,25.47,19.9,3.06
1993,291,2.99,88.95,25.57,19.53,1.61
1993,292,3.66,86.44,26.33,17.63,2.53
1993,293,2.99,86.37,26.76,17.3,3.74
1993,294,4.34,87.07,26.89,18.7,1.47
1993,295,3.24,93.48,23.58,19.27,0.44
1993,296,1.82,85.5,27.19,17.81,0.99
1993,297,2.57,77.11,27.29,17.05,0.58
1993,298,2.56,79.45,26.82,16.02,4.99
1993,299,3.17,79.75,27.06,15.75,0.28
1993,300,3.35,82.27,27.33,14.94,0.0
1993,301,3.82,84.49,27.12,16.53,0.27
1993,302,4.32,85.24,27.18,17.03,0.34
1993,303,4.9,87.69,27.2,18.82,1.01
1993,304,3.51,92.4,24.79,20.23,6.74
1993,305,3.17,88.61,26.65,18.79,5.84
1993,306,3.64,86.86,26.87,18.65,1.7
1993,307,3.05,88.6,25.35,18.94,5.06
1993,308,3.46,85.82,27.2,18.74,0.49
1993,309,4.49,84.93,26.65,18.15,0.56
1993,310,4.74,87.02,24.93,17.25,0.55
1993,311,5.3,86.58,25.52,17.93,0.76
1993,312,6.23,87.43,24.75,18.51,1.28
1993,313,7.75,89.86,23.89,17.52,4.82
1993,314,6.18,91.24,23.96,18.74,10.37
1993,315,5.62,89.51,26.18,17.81,9.53
1993,316,4.84,87.61,27.26,19.79,3.93
1993,317,3.28,85.54,26.14,17.98,1.54
1993,318,2.66,84.33,26.32,17.17,0.44
1993,319,2.38,81.78,26.48,16.89,0.06
1993,320,1.58,87.16,24.14,17.94,0.78
1993,321,1.86,84.68,26.59,18.47,0.08
1993,322,3.01,82.63,26.95,17.22,0.0
1993,323,3.43,82.9,26.07,15.57,0.02
1993,324,3.8,82.53,25.46,15.63,0.05
1993,325,3.93,83.18,24.71,15.21,0.01
1993,326,3.98,79.75,24.98,14.68,0.01
1993,327,4.25,83.72,25.96,14.37,0.01
1993,328,4.83,83.23,25.76,17.03,0.78
1993,329,3.74,86.01,26.05,17.15,1.85
1993,330,4.04,83.07,25.78,16.1,0.5
1993,331,4.3,79.66,25.23,13.75,0.09
1993,332,4.33,79.43,24.79,10.73,0.0
1993,333,4.06,77.46,25.43,11.66,0.0
1993,334,4.29,82.77,24.51,13.26,0.02
1993,335,4.67,84.98,27.02,15.51,0.71
1993,336,3.71,80.51,26.79,15.88,0.51
1993,337,4.41,75.42,26.45,13.59,0.45
1993,338,7.05,88.03,21.03,15.25,1.8
1993,339,5.74,89.29,25.7,19.08,44.74
1993,340,4.14,91.9,24.21,18.48,10.18
1993,341,4.25,85.96,25.63,15.35,5.21
1993,342,3.18,78.86,25.21,12.84,3.76
1993,343,2.99,81.95,25.76,12.96,0.56
1993,344,3.48,79.24,25.65,13.99,0.0
1993,345,3.05,82.76,26.26,14.18,0.05
1993,346,3.24,81.66,25.93,15.33,0.02
1993,347,3.26,81.13,25.59,14.0,0.0
1993,348,3.3,79.06,25.23,13.81,0.0
1993,349,3.11,80.71,25.47,13.58,0.0
1993,350,3.97,80.97,25.81,14.4,0.0
1993,351,4.83,80.84,25.04,14.33,0.04
1993,352,3.67,77.28,25.87,12.95,0.03
1993,353,2.86,76.72,25.38,12.62,0.03
1993,354,2.93,75.19,26.14,12.83,0.73
1993,355,4.21,84.74,26.04,15.12,0.64
1993,356,5.49,84.95,23.76,16.76,2.02
1993,357,5.11,82.04,24.07,15.4,0.98
1993,358,4.45,80.0,24.7,13.32,0.58
1993,359,4.4,78.14,25.83,12.1,0.03
1993,360,4.22,75.96,25.22,11.21,0.0
1993,361,3.59,76.36,24.12,10.92,0.0
1993,362,3.09,79.71,26.1,12.37,0.02
1993,363,3.44,75.14,27.94,15.42,0.13
1993,364,3.6,78.49,27.05,15.9,0.04
1993,365,3.65,77.22,25.05,15.49,0.02
1994,1,3.87,75.22,26.79,14.2,0.01
1994,2,3.26,73.2,27.65,12.8,0.0
1994,3,4.24,76.73,26.99,14.03,0.0
1994,4,4.0,69.46,27.12,12.43,0.0
1994,5,4.19,67.32,27.04,9.89,0.0
1994,6,4.32,71.51,27.45,10.94,0.0
1994,7,5.2,76.99,27.44,14.06,0.0
1994,8,5.14,73.1,27.3,14.81,0.0
1994,9,3.65,67.96,27.99,14.27,0.03
1994,10,3.42,67.34,26.91,12.74,0.0
1994,11,3.31,70.0,25.79,12.69,0.0
1994,12,2.9,68.21,28.94,13.81,0.0
1994,13,3.03,71.14,30.13,15.41,0.0
1994,14,2.6,71.18,30.04,16.07,0.04
1994,15,2.79,74.09,29.67,16.72,0.01
1994,16,2.59,74.64,29.66,17.95,0.07
1994,17,3.75,76.21,29.32,19.14,0.03
1994,18,3.55,74.42,27.29,18.38,0.64
1994,19,2.91,78.43,28.49,18.45,1.11
1994,20,4.78,75.32,28.73,18.16,0.14
1994,21,5.02,68.49,28.59,15.65,0.02
1994,22,4.92,66.51,28.29,12.99,0.03
1994,23,5.12,71.13,29.02,13.27,0.0
1994,24,4.91,66.91,29.13,12.94,0.0
1994,25,4.23,64.1,29.4,12.52,0.0
1994,26,4.07,64.23,30.37,11.42,0.0
1994,27,3.99,62.66,30.21,13.6,0.0
1994,28,3.69,62.46,30.25,13.12,0.0
1994,29,3.13,57.58,30.62,12.48,0.0
1994,30,2.01,57.79,31.08,11.64,0.0
1994,31,2.62,54.75,31.28,12.32,0.0
1994,32,2.56,62.16,31.25,13.42,0.0
1994,33,3.84,60.62,31.47,15.18,0.0
1994,34,4.5,55.17,30.37,13.07,0.0
1994,35,3.95,62.37,30.71,12.19,0.0
1994,36,4.1,65.54,31.08,15.35,0.56
1994,37,4.06,64.71,31.31,16.16,0.21
1994,38,4.45,66.98,31.26,16.27,0.27
1994,39,3.54,73.04,31.1,18.23,1.42
1994,40,2.71,76.59,28.27,19.57,1.57
1994,41,3.2,73.55,31.46,19.11,1.61
1994,42,2.39,70.39,31.57,19.94,0.77
1994,43,2.59,66.04,31.93,18.24,0.27
1994,44,3.47,65.62,31.27,18.96,0.07
1994,45,3.89,62.3,31.73,18.38,0.0
1994,46,3.83,58.42,32.51,17.08,0.4
1994,47,3.08,59.7,33.11,17.23,0.47
1994,48,3.91,53.27,33.12,16.31,0.08
1994,49,3.91,50.86,33.56,14.87,0.0
1994,50,4.12,54.91,33.6,16.5,0.0
1994,51,3.96,49.3,32.7,15.36,0.0
1994,52,2.9,48.02,33.63,14.95,0.0
1994,53,2.11,47.52,33.26,16.83,0.0
1994,54,3.65,49.36,34.47,17.27,0.0
1994,55,4.43,52.25,33.83,17.44,0.0
1994,56,3.66,47.66,33.56,17.02,0.0
1994,57,3.74,47.23,33.92,14.92,0.0
1994,58,4.18,48.79,33.62,14.68,0.0
1994,59,4.02,45.57,33.64,13.25,0.0
1994,60,4.58,46.32,33.71,12.73,0.0
1994,61,4.74,43.31,33.68,13.82,0.0
1994,62,5.09,43.02,33.69,13.59,0.0
1994,63,4.8,37.12,33.04,12.25,0.0
1994,64,3.89,41.15,34.92,13.17,0.0
1994,65,3.85,38.16,35.89,14.57,0.0
1994,66,3.86,26.22,36.51,17.07,0.0
1994,67,4.89,24.03,36.76,16.82,0.0
1994,68,5.19,28.18,36.19,16.93,0.0
1994,69,4.61,34.28,35.47,15.84,0.0
1994,70,3.67,33.03,35.79,17.11,0.0
1994,71,3.6,36.18,36.85,17.31,0.0
1994,72,3.98,35.89,36.37,18.02,0.0
1994,73,4.12,38.41,37.2,18.31,0.0
1994,74,4.5,41.11,37.15,18.23,0.0
1994,75,4.96,45.45,36.38,17.45,0.0
1994,76,4.92,51.38,35.81,16.94,0.0
1994,77,4.57,44.85,37.64,17.22,0.0
1994,78,4.25,37.43,38.47,17.75,0.0
1994,79,3.59,34.01,37.76,19.14,0.0
1994,80,3.82,31.86,38.4,19.24,0.0
1994,81,3.77,28.8,39.16,19.53,0.0
1994,82,2.95,29.13,38.73,18.75,0.0
1994,83,3.2,32.4,39.02,20.96,0.0
1994,84,3.69,36.81,38.51,23.12,0.0
1994,85,4.1,40.93,38.59,21.82,0.05
1994,86,2.98,36.78,38.5,20.88,0.19
1994,87,5.05,36.55,39.12,22.19,0.0
1994,88,5.03,44.5,37.75,19.27,0.0
1994,89,5.53,49.58,36.44,20.45,0.0
1994,90,2.86,43.34,35.34,21.32,0.0
1994,91,3.63,40.68,35.87,21.89,0.14
1994,92,3.21,53.48,34.38,22.68,0.4
1994,93,3.15,51.68,35.66,20.84,5.16
1994,94,4.79,52.45,35.57,21.23,0.19
1994,95,3.98,49.99,35.2,19.26,0.1
1994,96,4.18,40.01,35.98,18.24,0.06
1994,97,2.82,37.52,36.58,19.09,0.02
1994,98,4.4,45.88,32.77,22.08,0.07
1994,99,4.05,52.99,33.89,21.26,0.1
1994,100,3.42,64.89,27.76,21.54,0.27
1994,101,3.21,61.17,32.17,20.26,2.89
1994,102,1.93,59.2,34.25,20.61,2.82
1994,103,4.25,51.71,35.03,21.08,0.48
1994,104,4.38,42.95,36.05,18.9,1.04
1994,105,4.54,53.99,35.59,17.69,0.03
1994,106,3.48,55.14,35.84,21.17,0.19
1994,107,2.07,51.81,35.59,21.58,0.29
1994,108,2.69,49.71,35.48,23.28,0.01
1994,109,3.12,44.84,36.85,22.6,0.01
1994,110,2.84,37.07,38.05,20.55,0.01
1994,111,2.71,36.93,38.17,21.17,0.0
1994,112,3.37,34.82,38.42,21.49,0.0
1994,113,2.68,35.25,38.52,23.84,0.0
1994,114,3.13,41.91,37.23,23.26,0.01
1994,115,3.48,39.07,37.96,24.17,0.0
1994,116,1.56,44.04,35.88,23.72,0.0
1994,117,2.07,39.41,35.31,25.35,0.0
1994,118,2.47,44.54,35.84,23.19,0.45
1994,119,2.68,46.93,34.73,23.21,0.43
1994,120,2.19,45.62,34.04,23.01,0.07
1994,121,3.1,37.2,34.17,23.17,0.03
1994,122,2.18,42.52,36.53,22.81,0.0
1994,123,2.51,39.86,36.31,23.36,0.0
1994,124,3.8,57.39,31.82,22.78,1.52
1994,125,3.18,57.26,33.79,21.73,0.01
1994,126,1.77,58.25,32.09,22.43,1.77
1994,127,2.64,54.8,33.64,21.86,1.4
1994,128,4.67,52.34,36.43,21.15,0.88
1994,129,4.47,49.91,37.24,21.43,0.1
1994,130,4.74,44.47,38.19,21.05,0.0
1994,131,3.71,45.43,38.16,21.02,0.0
1994,132,3.66,43.55,38.34,23.73,0.0
1994,133,4.06,47.66,37.41,24.85,0.0
1994,134,3.63,47.06,38.28,24.55,1.55
1994,135,3.02,53.13,34.65,23.95,1.74
1994,136,3.58,55.24,36.72,22.53,0.74
1994,137,3.75,55.08,34.99,23.14,0.32
1994,138,3.77,57.61,36.24,22.79,9.16
1994,139,4.82,53.29,37.31,21.28,0.12
1994,140,2.82,54.9,36.18,23.73,5.72
1994,141,2.43,62.14,36.0,22.44,11.83
1994,142,5.79,71.42,32.79,22.26,4.24
1994,143,6.28,66.47,33.69,21.63,0.08
1994,144,4.63,63.34,34.6,21.81,0.01
1994,145,4.75,61.29,34.17,21.71,0.06
1994,146,4.5,64.85,31.11,22.22,2.22
1994,147,2.14,68.57,28.34,20.43,1.3
1994,148,2.3,80.81,26.6,21.27,13.44
1994,149,2.71,76.68,29.69,20.7,0.76
1994,150,2.58,65.88,34.95,20.51,0.01
1994,151,5.04,68.46,31.64,20.95,0.85
1994,152,5.28,70.57,31.53,21.06,0.14
1994,153,5.8,70.84,31.41,21.62,0.21
1994,154,6.31,76.05,28.11,21.74,1.12
1994,155,6.16,73.79,31.55,22.05,0.28
1994,156,8.45,75.89,28.33,20.97,0.12
1994,157,3.26,72.52,28.28,19.76,0.36
1994,158,4.65,78.77,25.96,20.09,9.15
1994,159,5.75,76.54,28.45,20.33,0.75
1994,160,6.51,77.42,28.39,19.2,0.31
1994,161,8.6,73.89,27.44,18.28,4.29
1994,162,8.25,77.64,27.75,18.39,6.23
1994,163,8.39,76.51,29.88,19.07,1.6
1994,164,7.81,78.21,28.32,19.85,0.61
1994,165,7.9,75.71,28.29,20.12,1.59
1994,166,8.88,70.95,28.43,19.77,1.23
1994,167,7.8,75.88,28.59,19.65,0.69
1994,168,7.33,72.22,30.45,19.5,0.44
1994,169,7.03,76.48,26.85,19.62,0.41
1994,170,5.6,78.46,26.23,19.88,0.03
1994,171,6.81,70.75,30.44,19.42,0.3
1994,172,6.71,70.95,29.89,19.58,0.34
1994,173,6.53,69.69,31.5,19.65,4.24
1994,174,6.39,69.19,32.37,19.33,0.48
1994,175,6.36,70.07,31.57,19.9,0.05
1994,176,6.56,71.99,30.49,20.2,0.08
1994,177,7.2,71.5,31.35,20.29,0.28
1994,178,8.02,69.74,30.93,20.18,0.21
1994,179,7.59,71.09,30.7,19.8,0.16
1994,180,6.56,75.73,29.37,20.3,0.46
1994,181,6.48,77.73,27.76,20.28,0.35
1994,182,7.19,75.48,27.61,20.0,0.04
1994,183,6.49,80.06,26.54,19.58,0.31
1994,184,6.65,77.89,27.38,20.18,2.51
1994,185,5.3,75.88,30.05,19.36,8.63
1994,186,5.11,75.67,28.88,19.31,5.66
1994,187,4.69,76.85,28.55,18.43,6.88
1994,188,6.1,74.61,28.72,18.97,7.73
1994,189,6.78,75.05,28.2,18.97,1.32
1994,190,7.57,77.03,27.8,18.73,2.78
1994,191,9.02,75.72,26.13,18.46,2.4
1994,192,10.03,74.09,27.84,18.17,0.38
1994,193,10.54,75.15,28.13,19.92,1.94
1994,194,9.57,78.95,27.27,20.13,6.29
1994,195,8.66,77.06,28.99,20.2,2.12
1994,196,8.95,74.81,29.72,20.38,1.31
1994,197,8.85,75.37,30.07,20.03,1.48
1994,198,8.61,76.31,28.65,19.5,0.31
1994,199,8.83,71.39,30.01,18.87,0.1
1994,200,8.63,75.48,27.77,18.8,0.06
1994,201,8.76,74.75,27.77,18.81,0.68
1994,202,7.82,74.92,27.33,19.35,0.43
1994,203,7.17,79.27,29.49,18.25,45.15
1994,204,6.11,79.74,28.62,18.72,2.45
1994,205,5.87,82.26,28.57,20.2,3.82
1994,206,5.57,83.14,26.37,20.06,0.72
1994,207,5.92,79.49,28.87,19.52,7.96
1994,208,6.77,81.33,27.88,19.23,4.3
1994,209,7.07,83.89,26.58,18.62,22.13
1994,210,7.91,81.31,26.84,18.52,1.01
1994,211,7.23,84.27,25.34,19.24,2.05
1994,212,8.39,82.48,26.32,19.69,0.42
1994,213,7.93,80.72,27.24,19.21,1.21
1994,214,7.66,78.66,29.13,19.03,1.44
1994,215,7.46,80.53,28.18,19.17,1.39
1994,216,6.84,79.91,27.46,18.44,0.71
1994,217,5.62,79.85,28.49,19.26,0.13
1994,218,5.75,75.76,29.41,18.88,0.73
1994,219,5.95,76.03,29.03,19.09,0.06
1994,220,5.6,77.47,29.08,19.24,0.26
1994,221,5.3,77.6,28.61,19.45,0.02
1994,222,5.71,73.77,30.6,19.03,0.0
1994,223,5.36,73.42,30.79,18.96,0.56
1994,224,4.95,77.54,29.97,19.27,3.23
1994,225,3.69,79.91,27.29,19.36,1.08
1994,226,2.96,73.8,29.97,19.0,0.01
1994,227,3.18,78.97,28.5,20.08,9.13
1994,228,5.29,79.84,27.94,19.94,3.41
1994,229,6.7,79.89,26.76,19.37,1.48
1994,230,7.31,78.57,27.27,18.58,0.45
1994,231,6.1,80.16,27.14,19.12,0.46
1994,232,5.1,76.74,29.49,19.08,0.05
1994,233,4.1,80.91,28.34,19.85,1.46
1994,234,4.63,83.49,26.0,20.23,7.29
1994,235,4.98,78.23,29.89,19.74,4.81
1994,236,5.82,79.54,28.84,19.95,1.87
1994,237,5.86,81.93,26.37,18.99,7.66
1994,238,6.87,80.84,25.51,18.46,1.59
1994,239,7.29,82.01,25.5,18.61,3.1
1994,240,7.85,77.24,28.19,18.25,0.14
1994,241,7.5,76.47,28.58,18.32,0.14
1994,242,7.43,76.99,28.55,18.93,0.07
1994,243,7.99,77.57,28.45,19.21,0.23
1994,244,8.24,77.88,27.01,19.34,0.46
1994,245,7.52,76.97,29.59,19.05,0.3
1994,246,7.45,74.8,29.81,18.67,0.62
1994,247,6.84,78.62,27.7,19.25,0.2
1994,248,6.76,75.8,29.85,18.7,0.19
1994,249,6.99,73.97,30.61,18.86,0.27
1994,250,6.12,71.87,31.4,18.56,0.51
1994,251,5.05,74.05,30.56,18.75,0.31
1994,252,4.81,74.61,29.47,18.99,0.17
1994,253,4.47,72.98,29.78,18.88,0.69
1994,254,3.34,72.51,29.76,18.88,0.09
1994,255,2.73,71.71,30.67,20.03,0.01
1994,256,3.86,69.31,31.65,19.95,0.63
1994,257,4.92,70.86,30.17,18.91,0.96
1994,258,5.06,75.92,27.87,18.12,0.36
1994,259,5.77,72.9,29.1,18.09,0.08
1994,260,6.75,68.23,30.75,17.43,0.06
1994,261,6.08,69.0,30.53,15.93,0.16
1994,262,5.75,68.32,31.45,16.63,0.02
1994,263,4.71,60.42,32.55,15.54,0.03
1994,264,2.4,64.88,32.17,17.22,0.0
1994,265,1.53,66.97,31.76,18.98,0.0
1994,266,1.17,68.75,30.97,20.48,0.01
1994,267,2.14,78.47,25.73,20.65,2.61
1994,268,1.19,71.86,31.03,20.22,11.43
1994,269,3.15,79.13,26.97,20.07,5.13
1994,270,3.07,79.4,27.55,19.68,6.48
1994,271,1.85,81.55,28.26,18.97,30.43
1994,272,2.65,76.0,30.13,19.04,4.63
1994,273,2.23,78.71,30.13,19.73,0.85
1994,274,2.34,79.36,29.85,21.02,7.2
1994,275,2.71,88.69,25.78,20.54,5.27
1994,276,1.96,81.65,26.93,20.11,3.85
1994,277,3.92,84.93,26.69,19.54,18.38
1994,278,4.93,87.51,25.04,18.94,12.39
1994,279,5.0,85.9,25.87,18.43,1.9
1994,280,4.12,89.72,23.61,18.36,1.13
1994,281,2.02,82.19,28.35,19.02,0.12
1994,282,3.24,80.2,28.38,19.6,0.22
1994,283,2.24,82.71,28.12,19.22,18.91
1994,284,1.96,88.3,24.96,19.62,6.93
1994,285,1.6,81.14,26.25,18.72,1.96
1994,286,1.85,82.24,27.59,18.19,0.47
1994,287,2.69,86.77,25.81,18.97,13.35
1994,288,2.6,86.29,27.04,19.1,7.96
1994,289,3.04,88.24,26.5,19.23,7.28
1994,290,4.1,78.68,27.91,17.73,1.37
1994,291,3.86,86.15,25.7,17.5,2.38
1994,292,3.41,86.98,26.48,19.46,2.28
1994,293,2.76,85.34,26.9,19.51,9.28
1994,294,3.5,81.51,28.16,17.87,0.58
1994,295,3.03,81.54,28.47,18.15,0.15
1994,296,2.74,82.26,28.39,19.33,2.09
1994,297,2.44,83.5,28.49,19.44,1.73
1994,298,2.34,82.88,28.2,19.41,1.47
1994,299,2.35,85.27,28.26,19.25,1.96
1994,300,3.87,89.93,24.79,19.85,9.19
1994,301,4.05,88.22,26.63,19.41,14.92
1994,302,3.22,85.32,26.7,19.11,12.57
1994,303,4.18,84.57,26.8,18.47,1.66
1994,304,3.81,87.32,26.25,19.05,2.09
1994,305,4.42,86.14,25.88,16.46,2.2
1994,306,2.72,86.99,25.57,15.86,1.86
1994,307,3.94,89.42,25.86,19.38,3.15
1994,308,4.24,86.93,26.15,18.4,1.41
1994,309,5.03,93.86,23.03,18.46,4.64
1994,310,4.92,89.14,24.92,18.67,6.77
1994,311,4.16,86.32,25.55,17.83,5.59
1994,312,4.58,84.9,25.92,17.76,0.91
1994,313,4.32,86.1,26.03,16.62,3.24
1994,314,5.28,85.54,25.48,17.61,1.78
1994,315,4.74,85.99,26.75,18.07,0.82
1994,316,3.69,86.72,26.32,17.64,1.85
1994,317,3.8,86.01,25.52,18.31,0.74
1994,318,4.03,82.97,27.05,17.49,0.27
1994,319,4.43,80.11,27.15,17.81,0.01
1994,320,4.37,82.35,26.8,16.42,0.0
1994,321,4.57,80.71,26.87,17.69,0.22
1994,322,4.78,81.93,27.25,17.06,0.17
1994,323,4.74,79.14,26.91,16.56,0.01
1994,324,3.8,79.76,26.77,16.17,0.12
1994,325,2.99,82.16,26.72,17.28,0.33
1994,326,4.08,80.61,26.73,17.82,0.49
1994,327,4.96,79.42,26.95,17.16,0.25
1994,328,5.45,78.06,26.56,16.45,0.35
1994,329,5.33,78.27,27.01,16.27,0.21
1994,330,3.32,71.06,28.14,14.32,0.25
1994,331,3.26,69.85,27.81,13.26,0.02
1994,332,3.17,67.12,28.07,11.82,0.0
1994,333,2.69,70.05,29.03,13.46,0.0
1994,334,2.81,68.71,29.86,14.03,0.0
1994,335,2.98,65.86,29.26,14.06,0.0
1994,336,3.32,66.29,28.4,11.83,0.0
1994,337,3.2,67.16,27.86,13.07,0.0
1994,338,3.99,67.82,27.17,12.75,0.0
1994,339,3.73,67.94,27.18,11.86,0.0
1994,340,4.03,71.15,27.07,12.14,0.0
1994,341,3.58,70.73,26.55,13.34,0.0
1994,342,3.43,67.67,26.93,11.8,0.0
1994,343,2.67,66.85,27.58,11.8,0.01
1994,344,2.84,65.07,28.78,11.81,0.0
1994,345,2.94,59.75,29.12,11.79,0.0
1994,346,3.25,58.97,28.77,9.4,0.0
1994,347,3.79,61.9,26.63,9.28,0.0
1994,348,4.06,71.28,27.15,10.13,0.0
1994,349,3.3,67.75,27.86,11.9,0.0
1994,350,3.11,67.24,29.52,12.6,0.0
1994,351,3.03,71.9,28.92,13.69,0.0
1994,352,4.06,74.32,29.18,16.08,0.1
1994,353,5.01,79.66,29.32,16.93,1.43
1994,354,4.88,78.82,29.15,17.41,2.03
1994,355,4.99,80.23,28.42,17.51,7.19
1994,356,4.78,79.53,26.52,16.75,2.12
1994,357,4.21,76.45,27.14,15.73,0.42
1994,358,4.39,72.98,26.8,14.67,0.14
1994,359,4.34,67.76,27.83,13.99,0.0
1994,360,3.69,72.57,26.69,13.22,0.0
1994,361,3.63,69.21,29.09,13.53,0.0
1994,362,3.86,69.31,28.91,14.46,0.0
1994,363,3.59,69.95,29.19,14.89,0.0
1994,364,3.68,65.85,28.53,14.8,0.0
1994,365,3.4,61.41,28.62,12.4,0.0
1995,1,3.64,58.89,28.66,12.1,0.0
1995,2,3.58,60.33,27.89,10.49,0.0
1995,3,3.97,65.21,27.78,12.1,0.0
1995,4,3.53,67.39,28.42,12.73,0.0
